14,2,305.0,0.0,397.0,112.0,1,1,1.0
14,3,99.0,1.0,219.0,62.0,1,1,1.0
14,5,734.9,149.5,225.10000000000002,118.5,1,1,1.0
14,6,0.0,184.65,16.71,41.47,1,1,1.0
15,2,305.0,0.0,397.0,112.0,1,1,1.0
15,3,99.0,0.0,219.0,62.0,1,1,1.0
15,5,692.9,144.7,267.1,123.30000000000001,1,1,1.0
15,6,0.0,166.61,32.1,71.48999999999998,1,1,1.0
16,2,305.0,0.0,397.0,112.0,1,1,1.0
16,3,99.0,0.0,219.0,62.0,1,1,1.0
16,5,656.4,134.7,277.6,116.93,1,1,1.0
16,6,0.0,166.61,52.8,90.38999999999999,1,1,1.0
17,2,305.0,0.0,397.0,112.0,1,1,1.0
17,3,99.0,0.0,219.0,62.0,1,1,1.0
17,5,614.7,126.1,273.16999999999996,113.63,1,1,1.0
17,6,0.0,165.57,73.99,101.99000000000001,1,1,1.0
18,2,305.0,0.0,397.0,112.0,1,1,1.0
18,3,99.0,0.0,219.0,62.0,1,1,1.0
18,5,582.0,118.3,255.20000000000005,112.13000000000001,1,1,1.0
18,6,0.0,165.57,92.9,115.93,1,1,1.0
19,2,305.0,1.0,397.0,112.0,1,1,1.0
19,3,99.0,0.0,219.0,62.0,1,1,1.0
19,5,546.1,115.3,245.69999999999993,104.10000000000001,1,1,1.0
19,6,0.0,173.3,116.7,119.39999999999998,1,1,1.0
20,2,305.0,1.0,397.0,112.0,1,1,1.0
20,3,99.0,1.0,219.0,62.0,1,1,1.0
20,5,513.0,110.9,241.57000000000005,99.60999999999999,1,1,1.0
20,6,0.0,181.7,138.9,122.60000000000002,1,1,1.0
21,2,305.0,1.0,397.0,112.0,1,1,1.0
21,3,99.0,0.0,219.0,62.0,1,1,1.0
21,5,481.5,108.0,230.95000000000005,94.78999999999999,1,1,1.0
21,6,0.0,188.9,165.1,129.6,1,1,1.0
22,2,305.0,1.0,397.0,112.0,1,1,1.0
22,3,99.0,0.0,219.0,62.0,1,1,1.0
22,5,454.2,101.57,221.92000000000002,93.53,1,1,1.0
22,6,0.0,197.6,194.0,137.29999999999998,1,1,1.0
23,2,305.0,1.0,397.0,112.0,1,1,1.0
23,3,99.0,0.0,219.0,62.0,1,1,1.0
23,5,422.7,95.09,217.64000000000004,93.53,1,1,1.0
23,6,13.81,204.99,211.39,145.31,1,1,1.0
24,2,305.0,1.0,397.0,112.0,1,1,1.0
24,3,99.0,0.0,219.0,62.0,1,1,1.0
24,5,400.7,92.8,203.84999999999997,87.41000000000001,1,1,1.0
24,6,34.37,216.23,224.82999999999998,151.77,1,1,1.0
25,2,305.0,1.0,397.0,112.0,1,1,1.0
25,3,99.0,0.0,219.0,62.0,1,1,1.0
25,5,375.3,86.69,194.53000000000003,87.41,1,1,1.0
25,6,56.85,225.86,241.25000000000003,160.74,1,1,1.0
26,2,305.0,1.0,397.0,112.0,1,1,1.0
26,3,99.0,0.0,219.0,62.0,1,1,1.0
26,5,350.5,82.5,189.42999999999995,85.16999999999999,1,1,1.0
26,6,81.58,237.43,255.42000000000002,170.67000000000002,1,1,1.0
27,2,303.0,1.0,397.0,112.0,1,1,1.0
27,3,97.0,0.0,219.0,62.0,1,1,1.0
27,5,327.7,77.4,182.01,83.51999999999998,1,1,1.0
27,6,110.17,247.38,274.33,185.51999999999998,1,1,1.0
28,2,303.0,1.0,397.0,112.0,1,1,1.0
28,3,99.0,0.0,219.0,62.0,1,1,1.0
28,5,307.4,74.2,174.66000000000003,80.61,1,1,1.0
28,6,142.1,261.13,293.70000000000005,198.17000000000002,1,1,1.0
29,2,303.0,1.0,397.0,112.0,1,1,1.0
29,3,97.0,0.0,219.0,62.0,1,1,1.0
29,5,286.5,71.0,169.19,78.35,1,1,1.0
29,6,172.2,274.14,322.3,212.96000000000004,1,1,1.0
29,7,914.46,187.01,45.539999999999964,63.68000000000001,1,1,1.0
30,2,303.0,1.0,397.0,112.0,1,1,1.0
30,3,97.0,0.0,219.0,62.0,1,1,1.0
30,5,269.5,70.5,162.33999999999997,73.11000000000001,1,1,1.0
30,6,212.71,291.61,346.78999999999996,229.28999999999996,1,1,1.0
30,7,862.7,171.3,97.29999999999995,79.38999999999999,1,1,1.0
31,2,304.0,0.0,397.0,112.0,1,1,1.0
31,3,99.0,0.0,219.0,62.0,1,1,1.0
31,5,248.9,65.66,158.35999999999999,73.1,1,1,1.0
31,6,250.62,307.21,376.17999999999995,232.79000000000002,1,1,1.0
31,7,816.4,155.9,143.60000000000002,94.78999999999999,1,1,1.0
32,2,304.0,0.0,397.0,112.0,1,1,1.0
32,3,97.0,0.0,219.0,62.0,1,1,1.0
32,5,230.8,61.35,152.77999999999997,73.11000000000001,1,1,1.0
32,6,301.16,324.68,396.63999999999993,215.32,1,1,1.0
32,7,770.5,142.4,189.5,108.28999999999999,1,1,1.0
33,2,304.0,0.0,397.0,112.0,1,1,1.0
33,3,99.0,0.0,219.0,62.0,1,1,1.0
33,5,214.2,58.4,147.79000000000002,70.25,1,1,1.0
33,6,350.21,345.86,411.89000000000004,194.14,1,1,1.0
33,7,727.8,129.6,232.20000000000005,114.0,1,1,1.0
34,2,304.0,0.0,397.0,112.0,1,1,1.0
34,3,99.0,0.0,219.0,62.0,1,1,1.0
34,5,198.4,56.1,140.97,69.63999999999999,1,1,1.0
34,6,405.21,369.28,444.29,170.72000000000003,1,1,1.0
34,7,687.66,122.54,253.74,108.05999999999999,1,1,1.0
35,2,304.0,0.0,397.0,112.0,1,1,1.0
35,3,98.0,0.0,219.0,62.0,1,1,1.0
35,5,183.2,54.6,137.69,66.37,1,1,1.0
35,6,477.31,393.43,433.48999999999995,146.57,1,1,1.0
35,7,649.49,114.74,242.61,105.86,1,1,1.0
36,2,305.0,0.0,397.0,112.0,1,1,1.0
36,3,100.0,0.0,219.0,62.0,1,1,1.0
36,5,167.4,53.1,133.87999999999997,63.690000000000005,1,1,1.0
36,6,544.94,420.56,392.76,119.44,1,1,1.0
36,7,613.71,106.93,231.08999999999992,101.76999999999998,1,1,1.0
37,2,305.0,0.0,397.0,112.0,1,1,1.0
37,3,100.0,0.0,219.0,62.0,1,1,1.0
37,5,151.61,50.4,133.89,63.330000000000005,1,1,1.0
37,6,627.07,449.55,332.92999999999995,90.44999999999999,1,1,1.0
37,7,577.4,99.54,224.36,101.77,1,1,1.0
38,2,306.0,0.0,397.0,112.0,1,1,1.0
38,3,100.0,0.0,219.0,62.0,1,1,1.0
38,5,139.8,48.8,126.32,61.35000000000001,1,1,1.0
38,6,737.07,475.56,222.92999999999995,64.44,1,1,1.0
38,7,543.0,94.4,216.69000000000005,95.98999999999998,1,1,1.0
39,2,306.0,0.0,397.0,112.0,1,1,1.0
39,3,101.0,0.0,219.0,62.0,1,1,1.0
39,5,125.3,46.3,123.24,59.72,1,1,1.0
39,6,861.14,516.4,98.86000000000001,23.600000000000023,1,1,1.0
39,7,509.9,89.7,210.65999999999997,93.38000000000001,1,1,1.0
40,2,305.0,0.0,397.0,112.0,1,1,1.0
40,3,97.0,0.0,219.0,62.0,1,1,1.0
40,5,114.6,44.3,117.86000000000001,58.370000000000005,1,1,1.0
40,7,478.5,82.82,205.94000000000005,93.38,1,1,1.0
41,2,305.0,0.0,397.0,112.0,1,1,1.0
41,3,97.0,0.0,219.0,62.0,1,1,1.0
41,5,100.4,41.6,116.51999999999998,57.589999999999996,1,1,1.0
41,7,448.4,76.8,199.49,91.23,1,1,1.0
42,2,305.0,0.0,397.0,112.0,1,1,1.0
42,3,99.0,0.0,219.0,62.0,1,1,1.0
42,5,86.7,39.46,115.07000000000001,57.589999999999996,1,1,1.0
42,7,423.7,75.75,188.71999999999997,83.9,1,1,1.0
43,2,304.0,0.0,397.0,112.0,1,1,1.0
43,3,99.0,0.0,219.0,62.0,1,1,1.0
43,5,76.4,37.4,110.76999999999998,55.89000000000001,1,1,1.0
43,7,399.0,74.7,177.95000000000005,76.55999999999999,1,1,1.0
44,2,303.0,0.0,397.0,112.0,1,1,1.0
44,3,99.0,0.0,219.0,62.0,1,1,1.0
44,5,63.0,35.26,110.77000000000001,55.89000000000001,1,1,1.0
44,7,368.2,68.37,175.3,76.56,1,1,1.0
45,2,302.0,0.0,397.0,112.0,1,1,1.0
45,3,98.0,0.0,219.0,62.0,1,1,1.0
45,5,53.1,33.4,106.20000000000002,54.26,1,1,1.0
45,7,346.6,62.4,172.03999999999996,76.57999999999998,1,1,1.0
46,2,302.0,0.0,397.0,112.0,1,1,1.0
46,3,98.0,0.0,219.0,62.0,1,1,1.0
46,5,41.8,32.5,104.2,53.06999999999999,1,1,1.0
46,7,319.5,60.17,165.32,76.58999999999999,1,1,1.0
47,2,302.0,0.0,397.0,112.0,1,1,1.0
47,3,98.0,0.0,219.0,62.0,1,1,1.0
47,5,31.3,30.2,102.2,52.56999999999999,1,1,1.0
47,7,299.93,54.99,165.32,76.57999999999998,1,1,1.0
48,2,301.0,0.0,397.0,112.0,1,1,1.0
48,3,98.0,1.0,219.0,62.0,1,1,1.0
48,5,22.5,28.2,99.0,52.06999999999999,1,1,1.0
48,7,281.0,51.1,156.95,75.00999999999999,1,1,1.0
49,2,302.0,0.0,397.0,112.0,1,1,1.0
49,3,98.0,1.0,219.0,62.0,1,1,1.0
49,5,13.5,25.92,97.42,52.06999999999999,1,1,1.0
49,7,264.6,46.9,145.39999999999998,73.11000000000001,1,1,1.0
50,2,302.0,0.0,397.0,112.0,1,1,1.0
50,3,98.0,1.0,219.0,62.0,1,1,1.0
50,5,4.2,24.5,94.34,50.94,1,1,1.0
50,7,244.69,43.69,145.39999999999998,73.11,1,1,1.0
51,2,301.0,0.0,397.0,112.0,1,1,1.0
51,3,97.0,1.0,219.0,62.0,1,1,1.0
51,5,0.0,24.3,89.29,49.64,1,1,1.0
51,7,226.4,44.0,135.74999999999997,67.66,1,1,1.0
52,2,301.0,0.0,397.0,112.0,1,1,1.0
52,3,98.0,0.0,219.0,62.0,1,1,1.0
52,5,0.0,20.8,78.18,49.09,1,1,1.0
52,7,209.9,41.7,134.26000000000002,65.96,1,1,1.0
53,2,301.0,1.0,397.0,112.0,1,1,1.0
53,3,98.0,0.0,219.0,62.0,1,1,1.0
53,5,0.0,19.6,68.12,47.85999999999999,1,1,1.0
53,7,198.5,40.46,122.89999999999998,63.440000000000005,1,1,1.0
54,2,302.0,1.0,397.0,112.0,1,1,1.0
54,3,98.0,0.0,219.0,62.0,1,1,1.0
54,5,0.0,19.7,59.09,46.599999999999994,1,1,1.0
54,7,180.87,39.42,121.63,62.379999999999995,1,1,1.0
55,2,302.0,1.0,397.0,112.0,1,1,1.0
55,3,98.0,0.0,219.0,62.0,1,1,1.0
55,5,0.0,18.0,50.29,46.599999999999994,1,1,1.0
55,7,167.6,36.72,118.29999999999998,61.980000000000004,1,1,1.0
56,2,302.0,1.0,397.0,112.0,1,1,1.0
56,3,98.0,0.0,219.0,62.0,1,1,1.0
56,5,0.0,18.5,40.69,45.21,1,1,1.0
56,7,151.63,36.93,114.76999999999998,58.669999999999995,1,1,1.0
57,2,302.0,1.0,397.0,112.0,1,1,1.0
57,3,98.0,1.0,219.0,62.0,1,1,1.0
57,5,0.0,17.5,31.89,44.21,1,1,1.0
57,7,140.84,37.65,110.66,55.050000000000004,1,1,1.0
58,2,301.0,1.0,397.0,112.0,1,1,1.0
58,3,98.0,2.0,219.0,62.0,1,1,1.0
58,5,0.3,23.6,23.59,31.809999999999995,1,1,1.0
58,7,124.04,34.05,110.67,57.650000000000006,1,1,1.0
59,2,302.0,1.0,397.0,112.0,1,1,1.0
59,3,95.0,2.0,219.0,62.0,1,1,1.0
59,5,0.2,25.2,14.100000000000001,26.900000000000002,1,1,1.0
59,7,112.53,32.13,108.77000000000001,55.77,1,1,1.0
60,2,301.0,1.0,397.0,112.0,1,1,1.0
60,3,95.0,4.0,219.0,62.0,1,1,1.0
60,5,0.0,27.9,6.4,23.1,1,1,1.0
60,7,101.73,31.89,100.86999999999999,55.769999999999996,1,1,1.0
